username,category,reserved_reason,reservation_policy,source_label,priority,is_active,requires_identity_verification
kenyaofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
keofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kg,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kgofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kgz,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kgzofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kh,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
khm,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
khmofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
khofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
ki,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofbahrain,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofbahrainofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofbelgium,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofbelgiumofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofbhutan,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofbhutanofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofcambodia,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofcambodiaofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofdenmark,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofdenmarkofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofeswatini,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofeswatiniofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomoflesotho,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomoflesothoofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofmorocco,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofmoroccoofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofnorway,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofnorwayofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofsaudiarabia,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofsaudiarabiaofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofspain,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofspainofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofsweden,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofswedenofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofthailand,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofthailandofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomofthenetherlands,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomofthenetherlandsofficia,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kingdomoftonga,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kingdomoftongaofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kiofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kir,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kiribati,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kiribatiofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kirofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
km,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kmofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kn,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kna,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
knaofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
knofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kor,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
koreademocraticpeoplesrepublic,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
korearepublicof,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
korearepublicofofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
korofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kp,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
kpofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kr,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
krofficial,country,Official country/community namespace variant.,claimable,pycountry,76,True,True
kuwait,country,Country or official geographic namespace.,claimable,pycountry,80,True,True
